image_path,steering,speed,source,sequence_key,chunk_id
NewModel\ensemble_model\8\good_oval_inside_bend\1778019164724_75_35.png,75.0,35.0,figure8,figure8_1778019164724,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019670111_95_0.png,95.0,0.0,figure8,figure8_1778019670111,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019162589_60_35.png,60.0,35.0,figure8,figure8_1778019162589,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017238099_115_35.png,115.0,35.0,figure8,figure8_1778017238099,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019843774_55_35.png,55.0,35.0,figure8,figure8_1778019843774,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019146814_50_35.png,50.0,35.0,figure8,figure8_1778019146814,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019107980_60_35.png,60.0,35.0,figure8,figure8_1778019107980,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019755244_65_35.png,65.0,35.0,figure8,figure8_1778019755244,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019675330_95_0.png,95.0,0.0,figure8,figure8_1778019675330,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019027571_70_35.png,70.0,35.0,figure8,figure8_1778019027571,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019032808_90_0.png,90.0,0.0,figure8,figure8_1778019032808,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018922727_85_35.png,85.0,35.0,figure8,figure8_1778018922727,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018946682_60_35.png,60.0,35.0,figure8,figure8_1778018946682,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019945182_90_0.png,90.0,0.0,figure8,figure8_1778019945182,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019758380_90_0.png,90.0,0.0,figure8,figure8_1778019758380,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778018977808_55_35.png,55.0,35.0,figure8,figure8_1778018977808,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018940389_70_35.png,70.0,35.0,figure8,figure8_1778018940389,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017110663_105_35.png,105.0,35.0,figure8,figure8_1778017110663,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019710651_55_35.png,55.0,35.0,figure8,figure8_1778019710651,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019111148_70_35.png,70.0,35.0,figure8,figure8_1778019111148,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019944149_125_35.png,125.0,35.0,figure8,figure8_1778019944149,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019070225_75_35.png,75.0,35.0,figure8,figure8_1778019070225,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778020037216_65_35.png,65.0,35.0,figure8,figure8_1778020037216,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019943117_115_35.png,115.0,35.0,figure8,figure8_1778019943117,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778020039316_85_0.png,85.0,0.0,figure8,figure8_1778020039316,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019756276_55_35.png,55.0,35.0,figure8,figure8_1778019756276,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019866233_65_35.png,65.0,35.0,figure8,figure8_1778019866233,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778018975739_65_35.png,65.0,35.0,figure8,figure8_1778018975739,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019927207_80_35.png,80.0,35.0,figure8,figure8_1778019927207,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019140410_85_35.png,85.0,35.0,figure8,figure8_1778019140410,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017040320_90_35.png,90.0,35.0,figure8,figure8_1778017040320,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018995450_90_35.png,90.0,35.0,figure8,figure8_1778018995450,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019841674_75_35.png,75.0,35.0,figure8,figure8_1778019841674,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019156219_90_35.png,90.0,35.0,figure8,figure8_1778019156219,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019106912_70_35.png,70.0,35.0,figure8,figure8_1778019106912,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019090132_90_35.png,90.0,35.0,figure8,figure8_1778019090132,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019043219_55_35.png,55.0,35.0,figure8,figure8_1778019043219,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019026509_50_35.png,50.0,35.0,figure8,figure8_1778019026509,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018925860_55_35.png,55.0,35.0,figure8,figure8_1778018925860,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017159003_100_35.png,100.0,35.0,figure8,figure8_1778017159003,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018947719_80_35.png,80.0,35.0,figure8,figure8_1778018947719,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017113832_100_35.png,100.0,35.0,figure8,figure8_1778017113832,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018978840_60_35.png,60.0,35.0,figure8,figure8_1778018978840,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017156870_105_35.png,105.0,35.0,figure8,figure8_1778017156870,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018941447_65_35.png,65.0,35.0,figure8,figure8_1778018941447,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019930376_70_0.png,70.0,0.0,figure8,figure8_1778019930376,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017209970_90_35.png,90.0,35.0,figure8,figure8_1778017209970,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019075491_60_35.png,60.0,35.0,figure8,figure8_1778019075491,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019165793_95_35.png,95.0,35.0,figure8,figure8_1778019165793,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019029639_80_35.png,80.0,35.0,figure8,figure8_1778019029639,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019038013_75_35.png,75.0,35.0,figure8,figure8_1778019038013,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019158356_70_35.png,70.0,35.0,figure8,figure8_1778019158356,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019709609_65_35.png,65.0,35.0,figure8,figure8_1778019709609,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019022335_85_35.png,85.0,35.0,figure8,figure8_1778019022335,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019160456_60_35.png,60.0,35.0,figure8,figure8_1778019160456,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018972572_70_35.png,70.0,35.0,figure8,figure8_1778018972572,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017154770_120_35.png,120.0,35.0,figure8,figure8_1778017154770,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017206770_110_35.png,110.0,35.0,figure8,figure8_1778017206770,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019673251_125_35.png,125.0,35.0,figure8,figure8_1778019673251,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019773523_120_35.png,120.0,35.0,figure8,figure8_1778019773523,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778018979876_85_35.png,85.0,35.0,figure8,figure8_1778018979876,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018948751_95_35.png,95.0,35.0,figure8,figure8_1778018948751,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019099643_95_35.png,95.0,35.0,figure8,figure8_1778019099643,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019098574_75_35.png,75.0,35.0,figure8,figure8_1778019098574,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019110080_60_35.png,60.0,35.0,figure8,figure8_1778019110080,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778020034090_75_35.png,75.0,35.0,figure8,figure8_1778020034090,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778020036179_70_35.png,70.0,35.0,figure8,figure8_1778020036179,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778018996486_105_35.png,105.0,35.0,figure8,figure8_1778018996486,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017235966_115_35.png,115.0,35.0,figure8,figure8_1778017235966,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019674287_100_0.png,100.0,0.0,figure8,figure8_1778019674287,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019713803_90_0.png,90.0,0.0,figure8,figure8_1778019713803,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017157938_90_35.png,90.0,35.0,figure8,figure8_1778017157938,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017034015_130_35.png,130.0,35.0,figure8,figure8_1778017034015,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019863065_70_35.png,70.0,35.0,figure8,figure8_1778019863065,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778018989186_65_35.png,65.0,35.0,figure8,figure8_1778018989186,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019846911_80_0.png,80.0,0.0,figure8,figure8_1778019846911,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017031915_95_35.png,95.0,35.0,figure8,figure8_1778017031915,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019093237_60_35.png,60.0,35.0,figure8,figure8_1778019093237,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019161524_60_35.png,60.0,35.0,figure8,figure8_1778019161524,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018997518_85_35.png,85.0,35.0,figure8,figure8_1778018997518,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017239167_85_35.png,85.0,35.0,figure8,figure8_1778017239167,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017204633_115_35.png,115.0,35.0,figure8,figure8_1778017204633,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019030677_90_35.png,90.0,35.0,figure8,figure8_1778019030677,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018944583_60_35.png,60.0,35.0,figure8,figure8_1778018944583,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019775623_115_0.png,115.0,0.0,figure8,figure8_1778019775623,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019112216_65_35.png,65.0,35.0,figure8,figure8_1778019112216,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017114899_95_35.png,95.0,35.0,figure8,figure8_1778017114899,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019035944_90_0.png,90.0,0.0,figure8,figure8_1778019035944,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018974703_60_35.png,60.0,35.0,figure8,figure8_1778018974703,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019144678_55_35.png,55.0,35.0,figure8,figure8_1778019144678,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017037183_95_35.png,95.0,35.0,figure8,figure8_1778017037183,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778018939347_90_35.png,90.0,35.0,figure8,figure8_1778018939347,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018990214_65_35.png,65.0,35.0,figure8,figure8_1778018990214,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017279818_90_35.png,90.0,35.0,figure8,figure8_1778017279818,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019095370_60_35.png,60.0,35.0,figure8,figure8_1778019095370,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019024439_75_35.png,75.0,35.0,figure8,figure8_1778019024439,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019105843_90_35.png,90.0,35.0,figure8,figure8_1778019105843,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017038215_95_35.png,95.0,35.0,figure8,figure8_1778017038215,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019771455_105_35.png,105.0,35.0,figure8,figure8_1778019771455,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017241303_100_35.png,100.0,35.0,figure8,figure8_1778017241303,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019864132_60_35.png,60.0,35.0,figure8,figure8_1778019864132,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017039267_105_35.png,105.0,35.0,figure8,figure8_1778017039267,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019021302_90_35.png,90.0,35.0,figure8,figure8_1778019021302,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017152665_120_35.png,120.0,35.0,figure8,figure8_1778017152665,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019025471_60_35.png,60.0,35.0,figure8,figure8_1778019025471,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019868334_90_0.png,90.0,0.0,figure8,figure8_1778019868334,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019867266_80_0.png,80.0,0.0,figure8,figure8_1778019867266,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017203570_115_35.png,115.0,35.0,figure8,figure8_1778017203570,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019774591_100_35.png,100.0,35.0,figure8,figure8_1778019774591,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019145746_50_35.png,50.0,35.0,figure8,figure8_1778019145746,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019772487_120_35.png,120.0,35.0,figure8,figure8_1778019772487,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017281954_85_35.png,85.0,35.0,figure8,figure8_1778017281954,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017112766_80_35.png,80.0,35.0,figure8,figure8_1778017112766,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019091169_90_35.png,90.0,35.0,figure8,figure8_1778019091169,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017276635_125_35.png,125.0,35.0,figure8,figure8_1778017276635,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019023372_65_35.png,65.0,35.0,figure8,figure8_1778019023372,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018976771_60_35.png,60.0,35.0,figure8,figure8_1778018976771,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778019041149_75_35.png,75.0,35.0,figure8,figure8_1778019041149,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017283018_90_35.png,90.0,35.0,figure8,figure8_1778017283018,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019073422_65_35.png,65.0,35.0,figure8,figure8_1778019073422,good_oval_inside_bend
NewModel\ensemble_model\8\good_oval_inside_bend\1778018991282_60_35.png,60.0,35.0,figure8,figure8_1778018991282,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017109631_125_35.png,125.0,35.0,figure8,figure8_1778017109631,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_oval_inside_bend\1778019074459_60_35.png,60.0,35.0,figure8,figure8_1778019074459,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019844810_65_35.png,65.0,35.0,figure8,figure8_1778019844810,good_fig_8_junction_obstacle
NewModel\ensemble_model\8\good_oval_inside_bend\1778019077592_85_35.png,85.0,35.0,figure8,figure8_1778019077592,good_oval_inside_bend
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017041352_75_35.png,75.0,35.0,figure8,figure8_1778017041352,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017108563_110_35.png,110.0,35.0,figure8,figure8_1778017108563,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017155834_110_35.png,110.0,35.0,figure8,figure8_1778017155834,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_outside_junction\1778017205702_120_35.png,120.0,35.0,figure8,figure8_1778017205702,good_fig_8_outside_junction
NewModel\ensemble_model\8\good_fig_8_junction_obstacle\1778019752944_60_35.png,60.0,35.0,figure8,figure8_1778019752944,good_fig_8_junction_obstacle
